,Commerzbank,COBADEFFXXX,,,57040044,,
,Commerzbank,COBADEFFXXX,,,58540035,,
,Commerzbank,COBADEFFXXX,,,59040000,,
,Commerzbank,COBADEFFXXX,,,60040071,,
,Commerzbank,COBADEFFXXX,,,60241074,,
,Commerzbank,COBADEFFXXX,,,60440073,,
,Commerzbank,COBADEFFXXX,,,61040014,,
,Commerzbank,COBADEFFXXX,,,61140071,,
,Commerzbank,COBADEFFXXX,,,61240048,,
,Commerzbank,COBADEFFXXX,,,61340079,,
,Commerzbank,COBADEFFXXX,,,61440086,,
,Commerzbank,COBADEFFXXX,,,62040060,,
,Commerzbank,COBADEFFXXX,,,62240048,,
,Commerzbank,COBADEFFXXX,,,63040053,,
,Commerzbank,COBADEFFXXX,,,63240016,,
,Commerzbank,COBADEFFXXX,,,64040033,,
,Commerzbank,COBADEFFXXX,,,64040045,,
,Commerzbank,COBADEFFXXX,,,64240048,,
,Commerzbank,COBADEFFXXX,,,64240071,,
,Commerzbank,COBADEFFXXX,,,65040073,,
,Commerzbank,COBADEFFXXX,,,65140072,,
,Commerzbank,COBADEFFXXX,,,65340004,,
,Commerzbank,COBADEFFXXX,,,65341204,,
,Commerzbank,COBADEFFXXX,,,65440087,,
,Commerzbank,COBADEFFXXX,,,66040018,,
,Commerzbank,COBADEFFXXX,,,66240002,,
,Commerzbank,COBADEFFXXX,,,66340018,,
,Commerzbank,COBADEFFXXX,,,66440084,,
,Commerzbank,COBADEFFXXX,,,66640035,,
,Commerzbank,COBADEFFXXX,,,67040031,,
,Commerzbank,COBADEFFXXX,,,67240039,,
,Commerzbank,COBADEFFXXX,,,68040007,,
,Commerzbank,COBADEFFXXX,,,68340058,,
,Commerzbank,COBADEFFXXX,,,69040045,,
,Commerzbank,COBADEFFXXX,,,69240075,,
,Commerzbank,COBADEFFXXX,,,70040041,,
,Commerzbank,COBADEFFXXX,,,71141041,,
,Commerzbank,COBADEFFXXX,,,71142041,,
,Commerzbank,COBADEFFXXX,,,72040046,,
,Commerzbank,COBADEFFXXX,,,72140052,,
,Commerzbank,COBADEFFXXX,,,73440048,,
,Commerzbank,COBADEFFXXX,,,74140048,,
,Commerzbank,COBADEFFXXX,,,74340077,,
,Commerzbank,COBADEFFXXX,,,75240000,,
,Commerzbank,COBADEFFXXX,,,75340090,,
,Commerzbank,COBADEFFXXX,,,76040061,,
,Commerzbank,COBADEFFXXX,,,77140061,,
,Commerzbank,COBADEFFXXX,,,77340076,,
,Commerzbank,COBADEFFXXX,,,78140000,,
,Commerzbank,COBADEFFXXX,,,78340091,,
,Commerzbank,COBADEFFXXX,,,79540049,,
,Commerzbank,COBADEFFXXX,,,80040000,,
,Commerzbank,COBADEFFXXX,,,81040000,,
,Commerzbank,COBADEFFXXX,,,82040000,,
,Commerzbank,COBADEFFXXX,,,83040000,,
,Commerzbank,COBADEFFXXX,,,84040000,,
,Commerzbank,COBADEFFXXX,,,85040000,,
,Commerzbank,COBADEFFXXX,,,86040000,,
,Commerzbank,COBADEFFXXX,,,87040000,,
,Commerzbank,,,,37040048,,
,Commerzbank,,,,50040048,,
,Commerzbank,,,,60340071,,
,Commerzbank,,,,69440007,,
,Commerzbank,,,,70040048,,
,Commerzbank,,,,76240011,,
,Commerzbank,,,,78040081,,
,Commerzbank,,,,79040047,,
,Commerzbank,,,,79340054,,
